text,language,sentiment,confidence,topic_id,topic_label,region,country,language_name,date,likes
wọ́n rán ọ̀bọ sí ibùgbé àwọn sójà náà bí àwọn sójà ti ń pa ọ̀bọ ọmọ wọn ma kú ní ilé àárẹ̀ àti ikú àràmàǹdà ní wọ́n fi ta àwọn sójà àti ẹbí wọn lọ́rẹ ní yanturu ní àkókò náà wọ́n padà gbé àwọn sójà tí wọ́n kópa nínú ìjà náà kúrò nílùú,yor,negative,0.4394293427467346,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-18,377
sugbon iwon ni won le tan wa mo awa naa ti kuro ninu okunkun bayii,yor,negative,0.8742659687995911,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-24,408
ẹ káàárọ̀ o ọjọ́ ire o,yor,positive,0.9648799896240234,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-02-08,190
kí ni ní fún olówò kékéèké gt,yor,neutral,0.6972967386245728,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-14,135
bade de ade obaa o ba deobo oba n ho idia o ba ho���� my childhood,yor,positive,0.6217743754386902,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-06,192
ojúmọ́ ire o ayọ̀ àti ìfọ̀kànbalẹ̀ ni fún gbogbo wa lọ́jọ́ òníojúmọ́ re ni o,yor,positive,0.963735044002533,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-02,188
ṣé o gbọrí pé àwọn ẹrú tí a kó padà wálé láti tí à ń pè ní ló dé ságbègbè èkó tí a mọ̀ sí,yor,neutral,0.5787705779075623,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-06-08,295
nje e ti gbo pe apa kokanla yeepa ti di bale gude lori,yor,negative,0.8551638126373291,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-07-05,74
ìtàn àdáyébá láti ẹnu àwọn àgbààgbà ní ìjẹ̀bú fi yé wa pé wàdáì sudan ni baba ńlá àwọn ti wá wọ́n fi yé wa nípé òòṣà agẹmọ ti ń bẹ kí ọbańta ó tó jẹ,yor,negative,0.4189361035823822,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-01-31,184
ògìrì ìsebẹ̀ fún àwọn yorùbá tí wọ́n fi ẹ̀gúsí ṣe ìṣẹ̀dá rẹ̀ ti ọwọ́ àwọn ìjẹ̀bú wá wọ́n ma ń lòó fún oúnjẹ ìbílẹ̀,yor,neutral,0.5191020369529724,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-23,169
ẹkùn jọ àmọ̀tẹ́kùn eranko wo ló jọ ọ̀kẹ́rẹ́,yor,neutral,0.7579948902130127,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-01-16,391
lọ́jọ́ kan oníṣẹ́ èèbó mú iṣẹ́ wá fọ́ba pé aàrẹ asojú ijọba britain fún agbègbè odò epo fẹ́ wá bẹ overami wò,yor,negative,0.4374390244483948,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-25,41
n ó ṣe wá gbàgbé ọjọ́ ìbí ọ̀rẹ́ẹ̀ mi ikú gbàgbé ẹ abilékọ mihke adéoyè ògúntóósìn wa a gbó bí orógbó ti í gbó,yor,negative,0.6123043298721313,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-24,226
ìran aláǹgbá ò tó tọ̀nì jíjọ lọ́ jọra wọn,yor,neutral,0.5467771887779236,2,2_tó_lọ_run_ojú,West Africa,Nigeria,Yoruba,2026-05-13,117
òwe proverb san là ń rìn ajé ní ń mú ni pẹ kọrọ translation one normally walks straight and upright it is money that makes one cut corners kí èèyàn ṣesọ ohun tó yẹ kó ṣesọ kó yé dẹ́gbẹ̀ kiri one should go straight to the point and stop cutting corners,yor,negative,0.4500318467617035,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-16,90
ẹ ti gbìyànjú ẹ tún bọ̀ ṣe díẹ̀ si kí ẹ fi parí rẹ̀,yor,neutral,0.537326991558075,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-23,315
beeni ko ni baje fun enikeni wa lailai bi a ti n lu ni yoo maa dun edumare ko ni je ki o ya mowa lowo,yor,negative,0.9051370024681091,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-04,380
ile eko unilorin le awon akeko marun tefetefe fun orisirisi ese,yor,positive,0.7303221225738525,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-20,490
orukò mi ni òlatunji òmò adeyèmì òmò bibi isalè eko isè mi ni sise eeto òrò aje ilu ati onisowo ti gèèsi npe ni economist,yor,positive,0.7089378237724304,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-07-18,24
ó jẹ́ àṣà nílẹ̀ẹ yorùbá kí ìyàwó ó bọ̀wọ̀ fún àwọn ẹbí ọkọ pàápàá ọmọ ilé tí ó di èèwọ̀ fún un láti la orúkọ mọ́ wọn lórí orúkọ bíi dánkúlúbọ́ ìdí ìlẹ̀kẹ̀ fún wa lápẹẹrẹ irú orúkọ bẹ́ẹ̀,yor,neutral,0.44047561287879944,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-01-28,151
àkérékeàkééke ni ìyàwó náà tí a gbé tí ó ní kí a máà fọwọ́ kan ìdí òun oró òjógan máa ń ta ni pa h,yor,neutral,0.5788246393203735,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-08-15,419
ẹrú àti òpè àti ọlọ́gbọ́n ọ̀gá àti ọmọṣẹ́,yor,neutral,0.7127770185470581,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-24,264
àṣèyí ṣàmọ́dún o màmá aremu thank you for giving us our dear àrẹ́mú we love you ma,yor,positive,0.9648539423942566,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-01-15,129
ọ̀gá ẹ ẹ̀ wa fi ọmọ wá sílẹ̀ o jàre ilé baba kìí ba ọmọ lẹ́rù,yor,neutral,0.4831998944282532,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-05,158
ǹjẹ́ ìwọ́ mọ̀ pé ni àwọn ẹ̀gbá sá dé ibi àpáta kan tí wọ́n ba sí abẹ́ẹ rẹ̀ torí ọmọ ogun ọ̀yọ́,yor,neutral,0.5942889451980591,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-18,327
má sú ìfé ńnú òòrùn èyí ń fa ìgbóná tàbí má súùfé lálẹ́ bí kò bá nídí bí kò bá ṣẹlẹ̀ rí kí wá ló mú wọn sọ bẹ́ẹ̀,yor,neutral,0.4218811094760895,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-03-12,494
a kò kí n dárúkọ ọ̀rọ̀ báyìí ní yorùbá nítorípé àṣà wa kàá kún ìsọkúsọ àfiwé ni wọ́n má nfi sọ ọ́,yor,neutral,0.6637957096099854,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-01-11,445
ku ► sift ku èlùbọ́ iṣu yẹn fún mi sift that yam flour for me,yor,positive,0.7051714658737183,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-17,299
ata jere oja fun gbogbo awa onisowo leni ooo,yor,positive,0.9371113777160645,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-01-26,475
ewé yìí ni baba wa fi ń fi ra iwájú orí bí orí bá ń fọ́ wọn wọn a gbo ó wọn a sì fi aṣọ dì í mọ́rí,yor,negative,0.6224973201751709,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-10,339
bí èyàn bá dúró sínú oòrùn títí bó pẹ́ bó yá ibòji á báa níbẹ̀ if one tarries long in the sun sooner or later when the sun sets the shade will come be persistent tough times wont last forever if we wont quit we will win eventually,yor,negative,0.6729982495307922,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-04-26,458
oju adan onribi oju awodi onri oran loni ojo aje ire loju wa yio ri gbogbo omo kutuojire eku ojomo oo°˚˚˚°,yor,positive,0.8841463327407837,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-24,160
kí a máà máa fi ọwọ́ mẹ́wẹ̀ẹ̀wá jẹun torí òní kọ́ torí ọ̀la ni òní larí a ò mọ bí ọ̀la yóò ti rí kí a pọnmílẹ̀ dòǹgbẹ̀,yor,neutral,0.4798670709133148,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-01-08,375
oba oke yio da won lejo fun eje alaise ti won pa ika won ti poju,yor,negative,0.8929610252380371,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-14,0
jíjí tí mo jí mo ké pe ọlọ́run ọba ìṣọ́ rẹ̀ tó yanjú ni mo tọrọ àbò rẹ̀ tó nípọn ni mo bèrè,yor,positive,0.8263942003250122,2,2_tó_lọ_run_ojú,West Africa,Nigeria,Yoruba,2026-08-17,382
mo dupe fun oluwa lori ebi ati ara mi,yor,positive,0.9014315009117126,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-08-22,17
wọ́n ní ọwọ́ ara wa ni a fi fa ìfàkufà a ti tú ṣẹ́ ọlọ́run wò a ti da ètò tí a dá iléayé lórí lé rú nítorí àmọ̀jù,yor,negative,0.6478263139724731,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-01-17,113
kí a ya jẹ́ kí erí orí wa ó fa epo mu ní kí a ye é forí fọ́ àgbọn fún olóòṣèlú kí a ye é ṣe ẹrúukú mọ́,yor,positive,0.8865922689437866,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-04-24,76
kò séwu lóko àfi gìrì àparò bí ó bá tásìkò ẹ má ṣe ṣaláyì fi tó mi létí ká jọ́ ṣe é torí ohun a bá jọ́ ṣe ní í gún régé,yor,positive,0.3825683295726776,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-03-25,148
what is the name of the ancient yorùbá town that they say has no door nor keys clue it is in their eulogy kíni orúkọ ìlú yorùbá àtijọ́ tí wọ́n ní kò ní ilẹ̀kùn kò sì ní kọ́kọ́rọ́ ìtọ́nisọ́nà ó wà nínú oríkì wọn,yor,neutral,0.3776376247406006,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-06,315
ọpọlọ wa ti yòòrò bíi ọsẹ lómi,yor,neutral,0.4978514611721039,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-10,320
ìyá kan fi ẹ̀mí ẹ ṣòfò nígbà tí dọ́kítà sọ pé àgbo ló lè wòó sàn ó ní ní pé òun kò gbọdọ̀ lo oògùn alágbo ̀báronu,yor,negative,0.428994745016098,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-06-05,221
ó dùn mí wípé àṣà ilẹ̀òkèèrè tí a ti gba asínwín rẹ̀ ni ọ̀kan ajogun tí ń fìtìnátì,yor,neutral,0.49069392681121826,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-12,213
ta lẹ̀ yin jà fún ikọ̀ agbábọ́ọ̀lù wo ni yín,yor,negative,0.6420589089393616,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-21,262
gbogbo wọn ni ọba ó ní orúkọ pàtó tí à ń pe kábíèsí èkó ọba kọ́,yor,neutral,0.6284239888191223,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-06-27,186
níbo wá ni àwọn tó lo ayé lánàá lọ lẹ́hìn tí ikú lù wọ́n ní kùmọ̀ ṣe pé ọ̀run kọ́ lọ́ lọ ọ̀run àpáàdì ni,yor,neutral,0.5375528335571289,2,2_tó_lọ_run_ojú,West Africa,Nigeria,Yoruba,2026-03-12,458
sugbọn dijú kí o se bi ẹni kú na ki o ri oun ti awọn eniyan yio sọ nipa rẹ,yor,negative,0.6539399027824402,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-04-26,24
omo yoruba melo lo wa ninu ijoba ni ile igbo o fe da idakuda sile ni yen o,yor,negative,0.6850950717926025,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-11,67
èmi n gbàdúrà pé iṣẹ́ tí mo n ṣe àti iran mi nípa iṣẹ́ mi lọjọ́ iwájú gbooro sí mo n gbàdúrà fáwọn tẹb,yor,positive,0.8976640105247498,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-17,250
kò síbi tí kòkòròo jẹjẹrẹ kìí bá fàá ojú irun òbò ìfun ẹ̀dọ̀ kídìrin ọpọlọ ẹpọ̀n àti ẹ̀ya mìíràn lára,yor,neutral,0.433132141828537,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-07-26,116
ọmọ alárẹ̀n ó dì gbà o,yor,positive,0.7297275066375732,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-03,313
♫ mí fẹ̀ẹ́ kí n jẹun tí kí n jápo sayà o ẹ se ure oo ooo ooo ẹ se ure,yor,positive,0.8218089938163757,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-10,334
omo dara ti egan koh toni fe shemi le she,yor,negative,0.8666456937789917,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-05,23
awon miran maa n so wipe pelu obo ja oko,yor,positive,0.7045620679855347,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-28,11
ẹ jọ̀wọ́ kí ni pọ̀mọ́ ṣe o,yor,positive,0.8557539582252502,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-05-14,27
jàǹkànjàǹkàn àrùn tí wọ́n gbàlú kan kì í sábàa ran ará oko àjẹsára ń bẹ ìjẹkújẹ dínkù lọ́dọ̀ọ wọn nìlera fi jọba,yor,negative,0.4215971529483795,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-08-13,1
orí ìyá mi àríkẹ́ abiamọ tòótọ́ jí mi ire o ó dáàárọ̀ o ẹ̀yin ará,yor,positive,0.9616807103157043,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-08-13,290
ti a ba wo ohun ti awon wooli aye ode oni so fifi ede fo daa le pe ogede naa benitori wipe kiko ni,yor,negative,0.8417463898658752,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-08-26,181
ìwà wa dúdú bí ẹranko igbó ọ̀bọ ni adú a ò yàtọ̀ sí ẹranko ìgbẹ́,yor,neutral,0.790081262588501,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-08,155
bíkòṣe ti àṣà tí wọ́n gbà ìyẹn ni aburú ibẹ̀,yor,neutral,0.6089504361152649,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-08-25,54
akanlo ede yii tumo si wipe ki eniyan maa pelu elomiran lati hu iwa omugo kan,yor,negative,0.8276073336601257,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-24,267
ó dárúkọ bọ́lá ìgè àti ọ̀jọ̀gbọ́n wọlé ṣóyínká àwọn wọ̀nyí gbà pé lílo èdè fi kọ́ ọmọ lẹ́kọ̀ọ́ ló dáa jù,yor,neutral,0.471426784992218,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-08-17,182
kí ni àwọn ọmọ wa ń ṣe lórí ayélujára,yor,neutral,0.7609479427337646,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-21,273
aku ayeye oni mo ko orinamu oye yi je iwona iwo kaka iwo na oye amo ori rt,yor,positive,0.6441479921340942,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-08-04,114
ẹ̀ẹ̀mẹ́ta là á pajé ajé ajé ajé gbére tèmi kò mí ajé olókùn yóò bá wa rẹ́ láṣẹ,yor,positive,0.7828280925750732,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-04-25,211
kasa ma fi oriti ka si tu ni itelorunbó pẹ́ o bóyá a óò rérè jẹ n ò rántí àkọ́lé rẹ̀ ṣé o ti bi ifá,yor,positive,0.7493390440940857,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-05,298
beeni o bi a se n baa lo yii afaimo ki awon atohunrinwa ma gbalu mo wa lowo,yor,negative,0.864994466304779,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-04-17,154
e fi won si le oro yi alenyin nkan ti bàjẹ́ pátá pátá pátá ní àbí báwo ni wọ́n ṣe tún jẹ́ kí,yor,negative,0.5387306213378906,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-01,301
mbami e pòe seun púpò ire o,yor,positive,0.9548794031143188,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-04-11,68
kò sí bí ọmọ́ ṣe lè tètè jí tó oko ló máa bá kùkùté,yor,positive,0.8814955949783325,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-04-24,104
àwọn olówó tipá tipá ẹ jọ̀wọ́ ẹ má pa wá tán o ayédèrú ọjà ti kún gboro èyí ayédèrú ìyẹn ayédèrú haàà,yor,positive,0.6476313471794128,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-22,187
beeni o tweet yoruba nlo lonii,yor,negative,0.7441036701202393,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-01-19,319
ìgbà òjò tí à ń palẹ̀ oko mọ́ nìkan kọ́ ni à ń ṣe eré bí obìrin onípò bá yúnsẹ̀ òrìṣà ní àsìkò ọ̀gbẹlẹ̀ tí ọ̀dá òjó bá wà,yor,neutral,0.6201258897781372,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-21,424
aláwọ̀fin ló di aláàfin ló di àádùn,yor,positive,0.7683433890342712,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-03-03,243
wọ́n ní ká gbé bọ́ọ̀lù sílẹ̀ kí a gbá bọ́ọ̀lù ilẹ̀ àbí kí lẹ sọ,yor,neutral,0.678557276725769,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-04-20,81
oṣù yìí náà ni í títí ọ̀ṣẹ̀ kéjì lágbára ọba alèwílèṣe ire o,yor,positive,0.883608341217041,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-01-19,68
òwe wa tòní odò tí a bá fi ojú rénà a máa gbéni lọ our proverb for today the river that you take for granted can actual,yor,negative,0.5696431994438171,2,2_tó_lọ_run_ojú,West Africa,Nigeria,Yoruba,2026-02-24,7
orí wò ibi rere gbé mi dé ẹsẹ̀ wo ibi ire sìn mí yà nítorí orí ni ẹjá fi ń la ibú jà nítorí orí ni àkèré fi ń wẹ̀ ni odò oríì mi àpésìn,yor,negative,0.5976157784461975,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-21,479
ìrẹ̀sà wà ní ọ̀kẹ́ ẹgbẹ̀rún sí ìlàoòrùn ọ̀gbómọ̀ṣọ́ orísun ìmọ̀ yìí adegbite folaranmi adewuyi onipede kayode joseph igbon iresa ikoyi a prehistoric relationship till present time in historical research letter vol,yor,negative,0.4362471103668213,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-03-19,410
its falling nature from the sky ẹ̀gbọ̀n in this context is something that falls nǹkan tó ń gbọ̀n sílẹ̀ láti ọ̀run,yor,negative,0.5846933126449585,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-07-20,124
gej gba gbere fun boko haramu ni nijeria amo ro ojo bombu si egbe adaniloro isis ni ilu iraki ati siria,yor,negative,0.8969202637672424,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-01,362
ìbàjẹ́ ọjọ́ kan kì í tán lógún ọdún an indiscretion of one day does not get forgotten in twenty years acting in,yor,positive,0.7130637764930725,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-08-18,76
oru yi poopelope ina manamana ton tan diyeoluwa nikan lo le gbawa nile yi,yor,negative,0.9228310585021973,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-18,230
adupe o awon amujuto ni wipe ka dupe ile ise yin ko ni jono o eyin na e ma fi peturolu sere legbe ile ise,yor,negative,0.7923259139060974,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-09,49
èhù bí a bá gbin èso tàbí fọ́n irúgbìn bí ó bá rí omi fà mu dáradára yóò hù àkọ́kọ́ hù ewé ohun ọ̀gbìn náà ni à ń pè ní èhù ìyẹn sprout shout ní èdè gẹ̀ẹ́sì o mọ àkọ́kọ́ yọ èso ẹ̀wà èhù nìyẹn,yor,neutral,0.3699375092983246,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-08-29,32
èdè àyálò ni màámi mamamomma tí a fi mi kún ló di màámi bákan náà ìdọ̀tí ni dirty ti wa mílíìkì sì ni milk,yor,neutral,0.5876674652099609,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-03,326
ní báyìí ọ̀rọ̀ mìíràn ni wọ́n wá bá wa sọ ọ̀rọ̀ ẹ̀sìn sì ni,yor,neutral,0.7342501282691956,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-06-14,74
iya omo kilo fun omo re oun fi iku sere igi ibepe ti o le se lo ngun kwam omo instrumental i tried someone correct me ‍️,yor,negative,0.8143444657325745,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-19,446
olódùmarè tó ṣẹ̀dá náà ló ṣẹ̀dá gbogbowa tó sì tún jí wa lọ́jọ́ òní,yor,positive,0.6930427551269531,2,2_tó_lọ_run_ojú,West Africa,Nigeria,Yoruba,2026-04-04,340
kùtùkùtù kìí jóni lẹ́ṣẹ̀ bí ọ̀sán òwúrọ̀ la wà yí kí olúkálukú yáa tètè múra síṣẹ́ o,yor,positive,0.8959261178970337,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-02-06,400
oṣù ògún jẹ́ oṣù tí wọ́n sọ nínú kọjọ́dá yorùbá ní ṣíṣe ayẹyẹ ọdún ògún bíbọ àwọn tí wọ́n ma ń ṣe ayẹyẹ ògún bíbọ jùlọ ni àwọn ará òndó àti èkìtì,yor,neutral,0.4231109023094177,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-03-06,138
in yoruba mobile phone is ẹ̀rọ ìbánisọ̀rọ̀ alágbèéká,yor,neutral,0.7243056893348694,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-08-15,205
e ma kaaro o sisi mi olowo abere se alafia ni e kaaro gbogbo eniyan,yor,positive,0.7623441219329834,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-02-05,415
àlááfíà wa ò ní di fíafìa ẹní bá gbọ́n ì bá ṣàmí è mí ṣe áámí,yor,positive,0.5307683348655701,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-04-30,135
wọ́n á ní ọjọ́ a bá kú là á di ère ǹjẹ́ ó ní ìdí tí àwọn àgbà fi pa òwe bẹ́ẹ̀ ndan ọ̀rọ̀ ń bọ̀ lórí ẹ̀ láìpẹ́,yor,neutral,0.5319849848747253,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-26,495
dada ni mo ji oadupe lo wo olorun agbaye eyan mi pataki ekaro ma shey dada le ji,yor,positive,0.6042352914810181,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-07-11,5
egbe ilu ikare akoko yewo awa ni omo oloke meji ta ko ta bo oke owa ale oke baba wa yoruba re wa https,yor,negative,0.7307634949684143,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-01-25,28
ìpamọ́ ni òtítọ́ wà ẹ jẹ́ kí a wá a irọ́ pọ̀ jù láti ìgbà èwe ni òbí tí fi irọ́ bọ́ wa já ara à rẹ,yor,positive,0.6559147834777832,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-04-12,330
a kì í rìnnà ká pàdé ìtalẹ̀ ọ̀wọ̀ kókó la fi í wàfín lọ́wọ̀lọ́wọ̀ ni tẹran abẹ̀jẹ̀ ọ̀wọ̀ ẹ jẹ́ kí ọlọ́wọ̀ ó lọ ọ̀wọ̀,yor,neutral,0.4201452434062958,-1,misc / outlier,West Africa,Nigeria,Yoruba,2026-08-15,420
ogbeni farabale translation mr man calm down,yor,negative,0.7045873999595642,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-05-05,287
mo ni inudidun pe ede iya mi jẹ yorùbá nitoripe o ni ohunini pataki pupọ,yor,positive,0.8648073673248291,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-02-11,457
rara ooo omo ijesha osere onile obi ni mii sugbon mo feran awon omo ikorodu oga omo eluku mede mede,yor,positive,0.835704505443573,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-06-20,179
òtítọ́ korò kí a yé é pa òtítọ́ rẹ́ truth is bitter the truth should not be silenced,yor,positive,0.548957347869873,1,1_ni_ti_ní_tí,West Africa,Nigeria,Yoruba,2026-08-02,304
ayùn ► a saw ayùn rẹ́ igi the saw sliced the tree àyun ► departure àyun mo rí a ò rábọ̀ saw departure not the return,yor,negative,0.4224838614463806,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-27,330
omo to ba se dada ma ri dada omo ba gboron si awon obi e lenu so je ere ti owun ni lori to omo re ki o ba le fun e ni isinmi,yor,negative,0.7930940389633179,0,0_ni_ti_tí_ní,West Africa,Nigeria,Yoruba,2026-02-11,296
